review_id,order_id,review_score,review_creation_date,review_answer_timestamp
0a2107efaa8b4a4e80f0e2e69f52922e,c68f05b463274e5fada5eee9fd332a14,5,2017-01-30 13:58:50,2017-01-31 19:58:50
16bbaec1e4534e59a4d50e38d979eda9,cdb50ea86d3b463f883e624d697c7090,5,2017-01-29 01:43:59,2017-01-30 02:43:59
832f660e48114f62b6e893e3eb800c47,a45452d79ae54440abdbfa3d7316b634,5,2017-01-28 19:22:37,2017-01-29 13:22:37
4a7a6ed9042d4e168d3c0aead4ed06b2,8ed5fd453a1d4e33a494218638b71ae9,5,2017-02-02 06:27:46,2017-02-02 09:27:46
64b15cd327884935b1187b8086bb6de2,15a15b450a6244a8adfcaff5e69e9741,4,2017-01-13 20:05:17,2017-01-15 18:05:17
27b6ce57bd964648b513923182980e73,7d8854e17a7a47689a08ae249a1192ee,4,2017-01-27 05:01:56,2017-01-28 18:01:56
1b33ef406fb24c639c0382a087a1ce30,3375d877b30a4503bd8e8ff236e1abea,5,2017-02-12 10:56:52,2017-02-14 10:56:52
e5a22abe6ae748a99e7f76f5805e697b,d6e9b600d6084a4b84d6f9136c56ce67,5,2017-01-26 01:29:10,2017-01-27 13:29:10
076ec60f68f248cda47254fed83614b6,7a6125610fa44732ae9da766a0333708,5,2017-01-25 17:46:45,2017-01-27 17:46:45
8af5a829b7af421f81039b095df57f91,4ea17dc447054c7da70f33b8300d9d3f,5,2017-01-20 16:22:18,2017-01-21 00:22:18
5e15ce3feac34fcaa2705153dde17c41,4c6f64a4d480484c8dcf94ad520a7f3d,4,2017-02-02 07:41:28,2017-02-04 01:41:28
ab391ee351434792bcc90285010fc503,33c12bcbd267493d84a1e4f815a8e3fc,4,2017-02-15 11:03:11,2017-02-16 21:03:11
195a52724a5246a98e551b1f3881a006,08f03ea64d114226b44eddc2f11baa3a,5,2017-02-04 02:03:59,2017-02-04 22:03:59
de03fa82582e451ca3fa9a52a471195e,b112624f0f904c4f953ef1c28e12d25f,5,2017-01-31 14:33:18,2017-02-02 04:33:18
f1d84e7480cb4525ad0b1ea084befa60,60ce67fd7e1d4d7e905ea06c12f6a810,5,2017-02-03 11:54:50,2017-02-03 15:54:50
df73b52dd42b4c2b80122d70b43e47c3,5a244264b59d44ad859937ced69e8e18,1,2017-02-03 02:25:35,2017-02-04 19:25:35
429eb52db1d94405a3be740e6e331eb2,bd48abf2d00f4d8a9b0cf447a3aea182,5,2017-02-05 18:19:30,2017-02-06 04:19:30
97ede3cfdb45439ebfa79974680da6b1,a7dda544a633474bbf05c8d1abb377bd,5,2017-02-01 12:31:52,2017-02-02 18:31:52
d7e8f3196fa549b4bc7e9d50b244fa91,1f4d449e5f024055a6ce98108e171991,4,2017-02-03 10:52:26,2017-02-04 13:52:26
c76011b0b018489685294697cc7e13e2,22b769412e074cf098758e6126a57f9c,5,2017-02-01 16:23:37,2017-02-02 20:23:37
a98e548902524cfd86c5be8b1df8bc5f,30574446dc4e4570b8d93a154e0d2a34,5,2017-01-27 07:17:46,2017-01-28 20:17:46
bd78f882fbf9405a942c1f9bbb240e02,f56251c47dae4eec9e5f85c6fdc0bf59,4,2017-01-23 06:44:07,2017-01-25 01:44:07
da0ed8cf323c47c09cd30b1631bed205,3371ad41d8d447348a1ff39655b17ca2,4,2017-02-03 09:29:16,2017-02-03 23:29:16
6b9f085b633745139969aab4e180b697,62843ca4f0d144e38e5e999bcb422db6,5,2017-02-08 16:03:11,2017-02-10 02:03:11
0e45a228508741bb8600fe43b20122e5,dd59ca0f2b4f40278238319ba98b6fb0,3,2017-02-15 00:47:31,2017-02-15 13:47:31
fba916bab479486988f4e488b5c0199d,832c49edd2a3417aa150d9bb74b60872,4,2017-01-29 09:43:29,2017-01-31 03:43:29
e9bdb782d7b2436db3a03865da1b809c,df527e354c9f408eb6918573dd472f8d,5,2017-01-13 00:30:49,2017-01-14 19:30:49
08ea8548ab594bfeaf69c31a08d4b1f7,60edf8236a8b4267b47217af1afadb6c,5,2017-01-28 00:32:56,2017-01-28 04:32:56
31fbb982158642e2a95728392c6f301b,7dd7ffa0d231429892aba2ff37b22621,5,2017-02-01 05:36:57,2017-02-02 00:36:57
c8bff071cada42c182c08569274f5e0b,61defbc7a7754a829eb99d184a5be030,4,2017-01-17 04:28:33,2017-01-18 00:28:33
afc682dce10149e5a43fd6add572d29a,47e76eb891754607bdf66c1902b3c0f6,5,2017-02-01 14:38:03,2017-02-01 17:38:03
e30c5a180d944690987a0812d46d02b2,dfdfe090009f4794acae27f6ab06c635,5,2017-02-04 13:01:57,2017-02-06 07:01:57
56efc308c7e64ff8bb83c99568e729f6,1f30e1fa44be447fb62b5a58ef75c01d,5,2017-01-30 23:50:35,2017-01-31 08:50:35
5a54855b85d34f87a508d0d3f889d960,4b0f69aacd674b33be62b75d2ebf5c2d,4,2017-01-19 16:35:06,2017-01-20 08:35:06
120a79da63154b7ea2c5105615eb82a6,fc58f081a3244b7bb36afd01f394c1a2,4,2017-01-12 15:09:14,2017-01-13 09:09:14
2f9e69afe7924b4baad61ae22f33458f,eea06b86aba542b48b2bce0bc66229d6,5,2017-02-03 17:37:41,2017-02-05 17:37:41
86413946e11d46e2b7f02069fd130aed,c0d3ba7d75a746dd95fc165fc209ed7d,5,2017-01-18 04:59:58,2017-01-19 04:59:58
1a9172ba47d540079eff1f56b97a333c,c0a0c477ae7c4a39a7d9d8ec23b05e4d,4,2017-02-01 09:16:28,2017-02-03 05:16:28
6122c47492a6430996c58d888605002e,a81184f869db4ddaa9cbb295975d1fd6,2,2017-01-30 19:43:55,2017-02-01 01:43:55
1ad433707323428ea9c2c8436471ace4,d3b0b9ae829b4a6480bcbb1d10d7c31a,4,2017-02-01 08:54:14,2017-02-02 15:54:14
d7f7c80586a34011ac3d1c1149904299,596b5200c1124ca6acac23e749b560e8,4,2017-01-31 07:27:47,2017-02-01 05:27:47
06037ce21dac4dadb6a1807021beecdc,91c4cc086419489ab4a29144bc55a0dd,5,2017-01-25 07:14:14,2017-01-26 22:14:14
d0bbde570c344e5aa5c3400d06fa91b7,0db2469378eb40fdbfedc49d61530422,5,2017-02-12 09:50:43,2017-02-13 20:50:43
c58878311c734ec3abaa203b2b47c0b4,c4c906ce2be34959897e855d0685a756,1,2017-01-20 04:47:43,2017-01-20 16:47:43
3313a6a28d5b449e93b1a51d930c3af3,0e7e257c99294fce8b7d449ac26c65b9,5,2017-01-27 21:08:48,2017-01-29 21:08:48
3b96d49109254fc6b66c97ac5af51d65,7c8bf89435654a9db987792644614b94,5,2017-02-06 00:04:07,2017-02-06 04:04:07
2bea0e41eb854a138a59fb331d84ca78,24f12da3a07048579270e4ba9c499e2f,5,2017-02-03 13:29:45,2017-02-05 00:29:45
f99a943b584d4ab7966305da822d4223,b60f047cd6b94f6b911edebd2a17d75d,4,2017-02-11 23:45:32,2017-02-12 01:45:32
9f198f65cf7b4c6f98a9a382558fbd5c,db18d16b0a75403f92297334869e9249,5,2017-01-25 06:14:19,2017-01-25 20:14:19
ea11b947e93f4cc7835d76b7ba24b7e2,1e61a6a72fdd45139903f0d7e846d3a3,1,2017-01-17 07:32:54,2017-01-17 18:32:54
77a7d8c198d8458bbfd4d16881f377ac,795ceac8693841c6a4f2a0e8ed561cc1,3,2017-02-06 22:36:23,2017-02-07 08:36:23
d783324cd6694f34b2b971203c936657,95b31892341943d1a897b57d7dfa7f70,4,2017-01-28 05:41:37,2017-01-30 01:41:37
2fd2e0fa09d84df9a3e86ec41d3c308b,ae0c1f8ae3d84d32ad858802777590fc,4,2017-01-24 17:25:13,2017-01-25 07:25:13
dd66fdcb969949d19a344cf8e1e94bbe,bdf47e0c7c77408c99be7754af999f34,3,2017-02-05 01:49:14,2017-02-06 03:49:14
fc466e75cca44c75834be9ccae76423c,6a6f95508a474d899dc7a7c18fc47e24,1,2017-02-04 19:34:47,2017-02-06 15:34:47
81b94aaf5aa04eddbddaa603fd53049d,ed12d1317d5f4a3c8d50d12cab6d7804,4,2017-01-10 14:49:11,2017-01-12 00:49:11
149d32b56da54bb589e0883797251563,c55eb6938e1348ddaaee131ed2e08460,4,2017-01-29 05:54:14,2017-01-30 05:54:14
48c7ba29121d4c719b47c7a3137aabb8,f663c293f07b4f059e0a06703e163c08,5,2017-02-07 05:31:49,2017-02-08 07:31:49
f4f4ff2cf0874d5d915b7b1c9e780034,1d5de7a78218427f83f61b2a8478d9a3,4,2017-02-15 07:34:10,2017-02-16 17:34:10
62c02e7d24e14720a3ba4d43d704d811,3ed623323c97497ebf795129624fe048,3,2017-02-06 08:26:01,2017-02-08 06:26:01
8711e70f31814dfd9aadba40c8d224c0,d633d6065ac749ba959e3699f099937f,5,2017-01-28 17:27:50,2017-01-29 03:27:50
d86682f43e9d4bacbb338a2c92004a46,0d2a10e5f9b546ae90e7f9112fc6cca1,5,2017-01-23 02:48:31,2017-01-24 14:48:31
bc6d779b5bc24221a37e00f11aac6943,8ba806a3eb4f430ab0b53af109879dd1,3,2017-02-18 02:05:50,2017-02-18 14:05:50
470f2f04ea35488b8af74a61f99f582f,0ff366785f7a48fb90c0fe21a34cd8cc,1,2017-02-12 13:13:30,2017-02-14 13:13:30
f79bf2ecd7f6429a93c3f2f095b7d09d,69411bf809b34af0aa927f5157186045,5,2017-01-26 02:39:12,2017-01-26 14:39:12
07af5e8c0d614beb9651318b0edd71f1,2daa27a1bac84e47bb4255362421474f,2,2017-01-28 16:58:31,2017-01-28 19:58:31
fe8c38d21cb6405282efd844b1fb19ba,cb57fc7b1abf43ddb4fca8ba3b46450c,2,2017-01-26 12:35:24,2017-01-28 04:35:24
ca4c1c7b27ca430796d99c0f0edf235d,ef685081d8e4405698fa87e59449a7ba,5,2017-02-01 05:12:28,2017-02-02 16:12:28
518f0edb792c49dfba680975fa2bc7fe,6ce3178107cd41049cdce2203a5c8013,5,2017-02-03 15:36:01,2017-02-04 00:36:01
baca2ce4c93646a9bd72517c06574eb5,4ce975e2f48140e784293f9f3de5d0a3,5,2017-01-21 13:30:04,2017-01-22 11:30:04
576dfcf06b8744fca3f2920701747cf7,f10f561b18de4d9495daf2fb75a3d0ca,5,2017-01-25 04:51:49,2017-01-27 04:51:49
67ce261d73924d41b7c969f1e6231ef8,4e2f99a2bdf64dc991e3d4e7248c234e,4,2017-02-03 03:55:10,2017-02-04 22:55:10
69df9221fdfd4632bf2481c73c46f457,e65e1724303b42eabfb5f9e136d8c9eb,5,2017-01-21 04:18:30,2017-01-22 20:18:30
e75add62d6474497ae80ad375489ad11,aaf6f0c3b09749298c26a9832abbf6df,4,2017-01-30 08:03:39,2017-01-31 02:03:39
ac7d6408df324a4e828f4630c3efa79e,ffdd57b103c0434fb203e740039f7a2e,5,2017-02-02 03:19:47,2017-02-03 01:19:47
0d8c85c9c31a4466a389f930d360999a,4dd75960c2784207909d7bb32a76fe8f,3,2017-01-20 19:09:00,2017-01-20 23:09:00
511aaf26b7564623a2b15c1c0b7e7c77,0981e564da3444a28f3ab5ec6ef683d1,5,2017-01-22 12:34:18,2017-01-23 01:34:18
65e33f7f1dfc45a88e35d9d179829e81,e12e3f2034cf4cfc9c7fa0aa4027c820,5,2017-02-02 22:20:03,2017-02-03 10:20:03
370c966d963a4553a90d049ff693334e,808cf692b3f24eecb38c0f453390e213,5,2017-01-26 08:56:18,2017-01-27 07:56:18
83052fb4139d401090b93b484030ddbc,4364a536462d48cc99a1238f8ca2a640,5,2017-01-27 13:30:28,2017-01-27 20:30:28
3c151ff9419e412ea3b998beb183e071,6f45936484874c0ba7691595e782a0de,4,2017-02-02 06:34:00,2017-02-03 13:34:00
f4fb107fdc6c456a8fd4d58f0d9c6830,919712e5aca54efbb5ab538d389dc665,4,2017-01-28 04:10:39,2017-01-28 22:10:39
58e5df5d9fc341409d0dbcb3fbb41ef9,c9a80cb586874a29b0610ceecbf20271,5,2017-01-17 21:45:11,2017-01-18 03:45:11
3f4cadd4f25e47cf9afe399075afec08,e308e106111d421bb33594cc67fd8036,1,2017-02-06 08:36:11,2017-02-06 15:36:11
3a0c3a5cc21141ec9af734fdb25765de,6ecdbc6773244bd98c0129792ca22fad,5,2017-01-23 17:16:25,2017-01-24 05:16:25
6c348195ecec4174a6eda03c1477c76a,893b3ffbb58b43feb685cc27199e333c,5,2017-01-24 02:56:02,2017-01-24 10:56:02
0ceca9f0ce0e470ea9cc9970a9e0f963,cb4e8ec97b3e471fb781fb9e18b29cd1,5,2017-02-13 05:26:21,2017-02-14 10:26:21
3ad2449a63f344189a3df2f30ba3f36a,85b59f0e8ee244ffb952b8c8d1975368,5,2017-02-10 13:32:40,2017-02-12 07:32:40
5e124f9965ca4e5087c68381a6c436d7,c8990907f4454691af3e8fbe2dc24413,2,2017-02-02 16:48:20,2017-02-04 05:48:20
62b5b30facd24594bc18a1be39be3050,f6fa456bfa1e46dab3bfbe3a29999976,2,2017-02-04 16:42:12,2017-02-05 14:42:12
15d5fd05f77f4cfda1a706a8d763904c,f38001f730064725ac780dbc7d4a3c0a,5,2017-01-30 11:09:30,2017-01-30 16:09:30
5be5603b99d94a88b1efb1fc1ad51a34,5f8762d7017a4315a1a4846c28c5f8b4,3,2017-02-10 11:08:28,2017-02-11 15:08:28
92b1384330304496b2e45e491867b373,9afa552abd7e4bcca87a8100f195879e,2,2017-01-13 12:43:25,2017-01-15 12:43:25
6007e3248a6249e6927ef3f279b1302b,b6b7ce42b9ff4283a0f432f5cacb5b9b,5,2017-02-10 07:14:41,2017-02-12 01:14:41
bab7268dfac044e7a3ad9aaf31aa61fe,bf476536f76b4422afd4082a1462735f,4,2017-01-18 23:00:59,2017-01-19 02:00:59
1d108f34bffc4dc891b10fe766dcd26c,816f361904a142c3b51f793f93c6ed8a,1,2017-01-22 17:59:05,2017-01-24 03:59:05
e806f1169b964236b814adbf007f2c9f,4c9a647cb9be4196b9abb4b43d1fe017,1,2017-02-12 12:50:16,2017-02-13 08:50:16
660ab8a3b21b4e16923559d885211315,d3302812d0f4416e9f273621916ded7b,4,2017-01-22 15:04:37,2017-01-23 00:04:37
fb30fe3742f748f1a4c67800718b6640,d512d32bcbdf4c85b614ade39e6afff6,5,2017-02-14 21:03:48,2017-02-15 17:03:48
bae981a09d34435e8035c334d6d9e832,71a34e64fb5f46acbf54ea798bdfdc66,5,2017-01-28 12:16:36,2017-01-29 21:16:36
7cc62fca467d48c1986aa468f038b273,9480170f649b4a4797ee4089fc9fe7fb,5,2017-01-24 05:06:53,2017-01-25 09:06:53
9e96abb78c1b4371b3f63d6331d3615d,f6130ce23d0946bb8e3c943244eb6f0f,4,2017-02-10 12:33:43,2017-02-10 16:33:43
e4ff3cf88052400bbb185e62b5709831,2f51975e0d1842d0af310f9f0c2a2067,4,2017-01-21 16:18:44,2017-01-23 06:18:44
82c50dd6b01d4a13b954c680ddf44ab2,2181bcf9857f411f9e4974d4dca210b8,5,2017-02-09 02:16:59,2017-02-09 21:16:59
11f4fb64ff5d49cbae9199af3c8c768d,e545d92370174ba5ab29bf46faee13f9,5,2017-02-03 23:31:03,2017-02-04 05:31:03
3d908879b545434a9c22c8afd05aaf5f,681f67fe8876413db9a5d64f77c8207d,4,2017-01-05 04:02:40,2017-01-06 00:02:40
76ab0776c1be45919911cd6a1f747324,8a1bfc4468314235a79903c4ea87b2c7,5,2017-02-13 04:04:09,2017-02-13 09:04:09
972e4f4ee2d64c0581de3c5518fba2c6,9b2b5b3afd6446a6b1b19cfdc4dd4108,5,2017-02-03 09:35:27,2017-02-05 04:35:27
f0c10fb459164571a0fe9c4d11e66649,a9911712b2154edbb4e0a744ecf88fba,4,2017-01-30 08:18:51,2017-02-01 03:18:51
5a54ce7ef94949309cf9594f03c36bed,94dbccdc4ee34771af22690b416058b6,1,2017-02-02 18:53:02,2017-02-04 07:53:02
66c3fceaae594cbf96c5da252936f033,d8562d1959794048a1e1fb2655f7981a,5,2017-01-29 18:42:56,2017-01-31 16:42:56
c150697f7eec43a4bb7083e801947125,0d18a3830ea64b9ea4788b7e27385609,5,2017-01-15 21:28:25,2017-01-16 08:28:25
13fbd8f3437c49ad99024bc042cba88e,b8d3859a3f4d44bbac10404b2f357332,4,2017-02-02 12:48:51,2017-02-03 04:48:51
48e8a0d51a384379a79df7ecc5e3880d,a70d81c4c4e441deba72eb4b69e0dc71,4,2017-02-12 00:04:16,2017-02-12 07:04:16
23563f4bacca4e8e9b716405cdb2b0de,4c963721287941c28b122b59a920e610,5,2017-01-25 10:44:10,2017-01-25 15:44:10
cc3d0ad472994fd78d8afd4c8580751a,92ea66dc7fdc4f2c8ca5c7959b825305,5,2017-02-13 18:37:57,2017-02-15 14:37:57
5e4e74af6bc144d7a4f0855b683f6ef7,192225ee5d164bb4a4fc92a9ec1a43bd,5,2017-01-26 12:23:20,2017-01-27 17:23:20
8fe85c4b5ec8475081b9106134320546,824a805a10e74f0d8032a128a9c36556,5,2017-02-02 09:19:09,2017-02-03 06:19:09
a98a1e9d539047f8aeb9e7d49dc08d00,ca20aa0637a04980af3c2b5f6b85ec5b,4,2017-02-05 08:08:54,2017-02-06 03:08:54
c34c8ea1d1184c4b9caea65f07ed794d,7949574bf7be46f9851ba234b7360893,4,2017-01-31 17:28:04,2017-02-01 11:28:04
0bc3eab2b0ad46fe8d80681f3b62004e,ea8d302d47bf493383f65015967fcb60,1,2017-01-10 09:37:15,2017-01-11 00:37:15
42711365a5d247059419f117d6a80a40,1b1413b1f6b4489bbb26600ce827a7d4,2,2017-02-10 14:12:40,2017-02-11 14:12:40
37e6c4bc5c3d45c7ac66c0a6cb8eef19,09eee296a6874cd59384c0cef0d7fa99,5,2017-02-17 17:36:31,2017-02-19 13:36:31
6ebb14e386484642a8016f60f17bbedf,d0bdabdd6f30404c8d95a0f6a1b88a7d,5,2017-02-04 21:44:56,2017-02-05 19:44:56
5c909eb752254b9b82b11c9e50430248,d30a44124b1b420dbea80a81c69fe44d,5,2017-01-20 02:06:59,2017-01-21 13:06:59
f8d5e632437d4236be59824aa9b7aef4,50917ddc289447cd8b7df916f6be6438,5,2017-01-17 19:55:24,2017-01-17 21:55:24
ce1345207e854be087fc57e060da4d2a,fecb6a518a44490b93573ec4259a556f,5,2017-02-11 02:46:11,2017-02-12 03:46:11
24a364b89fcc433d88902589dbc33f6c,3dd080e1dacd44348035470a089df6e3,2,2017-01-25 02:49:06,2017-01-25 12:49:06
172690a0a96945fa956f29598576db26,d25f49d456664407951ef05d0ad1fd2d,2,2017-01-28 02:38:52,2017-01-30 00:38:52
7034ef3f73ed49f2859367750e39fea4,cd0a0d323e754dc79f4a9cb645ed8448,5,2017-01-25 07:08:21,2017-01-26 21:08:21
f1f6b81fac554859a3794e2131a46065,45a54f3b79cd4438bb6e39cd33d9dd9d,1,2017-02-12 20:03:20,2017-02-13 23:03:20
79098f96cd6c4db58cb90b4ab145cc2e,6ad1f489726841588ff160df8685db67,4,2017-01-13 02:50:04,2017-01-14 00:50:04
2504648681354122a38265ee22179ac4,9bfcb8c0500b48feb83b87b046e10bd2,5,2017-01-18 09:23:39,2017-01-18 23:23:39
ab474ccbd90540e58b9f623469add166,aa56f03b27b840c6b2070a26bb5c4abb,4,2017-01-13 03:15:22,2017-01-13 13:15:22
a04d66bdd7ac4b2a9d32230649d70b5c,d97c3c05430143eea544617b825d2b04,5,2017-02-03 18:17:12,2017-02-03 21:17:12
4adef3604e9b4fab9f2ae8ddc87a4069,ebbadabaaa1045f18a1256f15526cc63,4,2017-02-08 14:48:34,2017-02-09 16:48:34
4106cf439eb342c18dfa2713c7f126df,af218e0d35b54dc79948d3e560e0a78f,4,2017-01-30 00:08:06,2017-01-30 18:08:06
d5d2b07ea38244a8acfff6f395f3f7d8,f2f9e45abe8e4d3da6e2fbe5fb0906a8,4,2017-02-14 08:22:56,2017-02-15 21:22:56
0fb3249b7d49485c9a74ed0d848cf9a2,5c8b5e1ce41e47bab10efabae4e21c6f,5,2017-01-11 00:26:13,2017-01-12 00:26:13
5f2d2ed70a7440ea96bd32ce63f7b3bc,f97f53c8338b46089c2630d2ef7a40f8,5,2017-01-21 05:51:14,2017-01-22 22:51:14
b1c8023c5c17498eb78aac94efcf456c,80a1c806e1204ed7bfea203216eecb0f,5,2017-02-09 16:53:41,2017-02-10 05:53:41
92ad272592594b2780b9c7b7b5b8f3a6,37ad558867014141a9aa72aa4d8938fb,5,2017-01-27 14:16:41,2017-01-28 23:16:41
b6d61770cc8c40008c9ac0a341b59e63,c06863e26edb4841ab18ad939ee52c78,5,2017-02-07 21:45:31,2017-02-08 02:45:31
e0fc2cddcdbf41f6acde22878708a499,531f8b92e9044cc08fbe0e8b05fd95db,2,2017-01-22 07:43:52,2017-01-22 15:43:52
501f053f3d5e49c98dfdd3802f8d1cdc,e66a987fa02c4d92a1d5711286f40863,5,2017-01-23 21:46:26,2017-01-24 18:46:26
a694fdd760004e15bcc10428c7fc7a23,92fa8d5b1b09480cb825fffa09cfd54a,4,2017-01-27 02:38:36,2017-01-28 00:38:36
9112d398cf86457d9d5056d8b0f0fa32,6b5e199deb3446c2aa582911218ed106,4,2017-01-21 22:10:38,2017-01-22 06:10:38
7c73460bc76041ac8a8a43396f093679,0563c97565ca4f99bcad9fd98280eb23,4,2017-01-19 13:25:14,2017-01-21 05:25:14
b54448f97127430cb04479786e884b2e,44bbc4ab869a415fa26f0f966a1a4f65,5,2017-02-02 14:29:00,2017-02-03 23:29:00
f4f298b53f01462a94d67edcbd0f71d1,7f59400f25fc4401b0dbb61e48738188,4,2017-01-25 11:06:11,2017-01-26 12:06:11
44e4d314187e4fa98205110b343ae50f,5fa62c40d61645a7a372a323e5c4bd5e,4,2017-01-31 05:52:36,2017-01-31 20:52:36
ac35db145fb840aaab432ef5576f6eea,a1a7e4b641d046e49a003d444608678a,5,2017-02-14 01:38:52,2017-02-14 20:38:52
c0fe1774bc7440e58d1bca55964e6975,31894a6130514a16a00cb6a23b78543d,4,2017-02-01 17:43:13,2017-02-02 08:43:13
46ffbaef09294ab293d109d8dce515eb,11c2035d2b35464993a9e6be586c0d43,2,2017-01-28 18:09:23,2017-01-29 01:09:23
1ec58c3639d04c84adc3f3ab2e03bee6,4d14b78e0f1a4195afb774e2bf5e16ae,3,2017-02-06 23:05:44,2017-02-07 13:05:44
9913726f5e51489ca8f72818c69f6b9b,f10096f152d644d9824d9c682140c75e,3,2017-01-30 19:31:42,2017-01-31 14:31:42
36619201eeab4aa1902397163d8aedb6,dab28684c9714afaa75372d17fd245ea,4,2017-02-13 00:22:48,2017-02-13 20:22:48
4433febbd29a44ecb10da3e57be8280f,ed878a55ee2c4d6f922040aced4b5f56,5,2017-01-19 12:05:19,2017-01-20 22:05:19
d8d7a177351141c9b25c9402cf256901,bea8c4e6f2b14a86b0465dffbaf621d1,5,2017-01-24 20:49:58,2017-01-25 05:49:58
4cf487b98e83440da8e1df1ecc850b9e,3f36f16c341947af9db7bc19c137e5b6,5,2017-01-07 00:19:41,2017-01-08 20:19:41
34ef946021ab48efadb7fc629577495d,801f7ad39d4a4e46aca75f8c476274e8,4,2017-02-01 18:36:46,2017-02-02 23:36:46
45ccb0f0089b4a2e81bfcb4af07b1b6a,5f765e52efb14d4fb992e298cbbeb6e3,5,2017-02-02 01:17:59,2017-02-03 03:17:59
13befefb8c80420f886831e9de93583a,cc3845ecf2164831b44617500f930861,5,2017-01-21 04:47:41,2017-01-22 16:47:41
023854be800740f6a8eea36c3c03fd1a,9360c540e6a74d5c95dfe09c53a52f13,4,2017-02-01 13:18:48,2017-02-03 08:18:48
d85e5638f81940ca9f868bca6e4a3e95,cd93ca8d08f34f06ba2ef832a3b456d2,1,2017-01-15 15:02:45,2017-01-17 02:02:45
de47ebc86b314ec88eb74d6db54b6c8c,88be5cfff6414707bdd042ac6c8b2812,5,2017-02-07 17:30:03,2017-02-07 22:30:03
e0064f2770c34e07b89fc7ff472cb2c0,c03c968bc28b4fb29121a2d09921c352,4,2017-01-30 13:16:26,2017-01-30 22:16:26
c381b604debd49789c339bf4bc9e407e,0d4ca8c3c21443eba5e800ff605844cb,5,2017-01-28 13:32:21,2017-01-30 06:32:21
213940282149466eb71c782ea4077a5c,6603df169f55465e8f30d91841980be8,5,2017-01-17 01:14:41,2017-01-17 10:14:41
528d374517db4dde9c048f39ff35cc38,8f99b541ca99407a8f3a5d4c6a846b47,5,2017-01-31 11:46:28,2017-01-31 18:46:28
eeae676af07040b599bd3ef5c8e439ce,c3b10cfec4e7428c9ecaaf9baf395dff,5,2017-01-28 02:35:27,2017-01-29 00:35:27
55c4ce92e0574b72bd277bfbaaac285b,8990b18ecebe49fd92a0983c98e2c504,4,2017-01-23 10:27:24,2017-01-25 06:27:24
5981c766e75943cb99e8793bac8436a1,95e54cf2717d415eb2322afcc1158f7e,5,2017-02-04 04:56:11,2017-02-04 17:56:11
07c386d6ea3b4fc480ad2b1e0ac2d4ac,ba594cd122364af08d0449b1f6ee95ec,4,2017-02-03 00:19:41,2017-02-04 14:19:41
1a7bdc621711454497a31ef170155376,0ad30213c08249b19a7f5ac67ac0a07c,4,2017-01-30 23:13:47,2017-01-31 10:13:47
