event_id,session_id,user_unique_id,event_name,event_timestamp,platform
3769a15b5a91482c8748e08435363fd3,038806f19db34e0996a7b48bbdcf1e3c,a0d7971f22954188b7a506720a0a8a27,add_to_cart,2018-05-16 18:28:30,Web
fe2eade40153437e83974b0de1b46333,76a24716ab6344d0b6d40d9f9316d298,fbd14eff7b7a47b686858c4539619e13,app_open,2018-05-07 15:12:00,Android
b22206cf07764ef6b2841e49438bca24,76a24716ab6344d0b6d40d9f9316d298,fbd14eff7b7a47b686858c4539619e13,restaurant_view,2018-05-07 15:13:14,Web
fe4295886b734540b0e5f45ebbbd41a8,76a24716ab6344d0b6d40d9f9316d298,fbd14eff7b7a47b686858c4539619e13,item_view,2018-05-07 15:13:00,Web
163c28a4e6a54976bff8501c6eb1db14,76a24716ab6344d0b6d40d9f9316d298,fbd14eff7b7a47b686858c4539619e13,add_to_cart,2018-05-07 15:13:39,iOS
7035e4ac67ea41669003bc59680177cb,76a24716ab6344d0b6d40d9f9316d298,fbd14eff7b7a47b686858c4539619e13,checkout_start,2018-05-07 15:19:20,Web
a28f5cbee4d34d7e97786e6de408ec48,d66f2439926340788338b774c163c6a3,2b8c6fdbda784c998f99eb8a2dba02d4,app_open,2018-05-14 08:02:00,iOS
0377f10ffe13483e8ce0b66d2a912b27,d54606ebc4ce46c3b933e845cb7ca4b3,fafe7a98d8624069931b004ff0682372,app_open,2018-05-25 08:00:00,Android
455baffd82eb49c39ffd46fca08777e0,d54606ebc4ce46c3b933e845cb7ca4b3,fafe7a98d8624069931b004ff0682372,restaurant_view,2018-05-25 08:01:07,Web
3b1f523afb9e430993ba83d747307702,d54606ebc4ce46c3b933e845cb7ca4b3,fafe7a98d8624069931b004ff0682372,item_view,2018-05-25 08:02:28,Android
62917269080d4535aa2bcf150f67a7c0,d54606ebc4ce46c3b933e845cb7ca4b3,fafe7a98d8624069931b004ff0682372,add_to_cart,2018-05-25 08:04:18,Android
db3010fed67c41a3b5bc89de27694c36,d54606ebc4ce46c3b933e845cb7ca4b3,fafe7a98d8624069931b004ff0682372,checkout_start,2018-05-25 08:06:04,Web
b4c3e10ee1d04a31810cab5d0704dd38,0f9766a32e524f64964d2e0832b30078,eafd01c09663431a82edabcd4e0a6bf8,app_open,2018-05-16 08:48:00,iOS
b8c1c5a74cd04d76893ceb841dcadba4,0f9766a32e524f64964d2e0832b30078,eafd01c09663431a82edabcd4e0a6bf8,restaurant_view,2018-05-16 08:49:21,Android
9edc357c4f4c4fcd86ea1e5a7c734e5b,352686f8b20048c59a6bcd4dde927eb9,c306fa2ff72d40e8b8df12852ce21dcb,app_open,2018-05-07 18:21:00,Android
05fdae3682384aabbf5776ba2d491f65,352686f8b20048c59a6bcd4dde927eb9,c306fa2ff72d40e8b8df12852ce21dcb,restaurant_view,2018-05-07 18:22:51,iOS
42cf2a3538f546989f88c0c974c18935,352686f8b20048c59a6bcd4dde927eb9,c306fa2ff72d40e8b8df12852ce21dcb,item_view,2018-05-07 18:22:34,Android
d60586f0883d46169c272d42cf644565,352686f8b20048c59a6bcd4dde927eb9,c306fa2ff72d40e8b8df12852ce21dcb,add_to_cart,2018-05-07 18:23:12,Web
0adffe66cdf74f75ba9cbc850e375ff9,352686f8b20048c59a6bcd4dde927eb9,c306fa2ff72d40e8b8df12852ce21dcb,checkout_start,2018-05-07 18:28:48,Web
3c829627a1944273ae6356bf05c5f86d,4158bb1e9c054780a5e41d000e748bbb,d3cb247665534974affaf0f7adcc44eb,app_open,2018-05-24 10:21:00,Android
33fd4678c45749f3b522352ce153883a,4158bb1e9c054780a5e41d000e748bbb,d3cb247665534974affaf0f7adcc44eb,restaurant_view,2018-05-24 10:22:58,Android
e222694ca9af4fec9c440002297a43c9,189eb9c73b36479d9d828deff573ce3c,e7b3c07b642b410eae746137ff334b27,app_open,2018-05-25 08:16:00,Web
efbe7db45fe64a4bb9881d2ff4531349,34e7edc2f87b47d3bacf863fe11e6307,7f097ea1fc2f48b6821074839b377d2c,app_open,2018-05-13 10:21:00,Android
86d7888f3b4842849dec0b000b73a768,34e7edc2f87b47d3bacf863fe11e6307,7f097ea1fc2f48b6821074839b377d2c,restaurant_view,2018-05-13 10:21:24,iOS
07391268788d44cfa7fe7fffcf192224,34e7edc2f87b47d3bacf863fe11e6307,7f097ea1fc2f48b6821074839b377d2c,item_view,2018-05-13 10:23:40,Web
ea1b05a1b4e14ec6a615c3586655c196,34e7edc2f87b47d3bacf863fe11e6307,7f097ea1fc2f48b6821074839b377d2c,add_to_cart,2018-05-13 10:26:21,Web
fb0f3f27e086474ba3ccbdf2af555927,368bc35f72be4e4590e6bcb3470816f2,4558f17018a6457daa18e2e7d307fc30,app_open,2018-05-28 14:52:00,iOS
85a7c86d1a664e40a212a93ef5f77d53,368bc35f72be4e4590e6bcb3470816f2,4558f17018a6457daa18e2e7d307fc30,restaurant_view,2018-05-28 14:53:35,iOS
f93da3d54dbb4d14a7d660d543448ca8,025f26ccbe764c438995168c2de1e821,f9e1e00c100a4fc681395e9d88ead681,app_open,2018-05-20 12:41:00,Web
03402fc8b0b549d292117a7ea367be9b,44c337aa61eb49259b70ea41a2eab93f,c93cdfb2586a4d0b91c07b0cd4bdb2eb,app_open,2018-05-09 18:46:00,Android
9ea2a4c7cbf74bca8b237a79ddbf58fc,6a525c01a321428486e1e9962c322ff5,7193f335eefd439a93bc10b71babccea,app_open,2018-05-20 12:45:00,Web
f0b9c31f21df43e08da326b8e72c5d45,6a525c01a321428486e1e9962c322ff5,7193f335eefd439a93bc10b71babccea,restaurant_view,2018-05-20 12:46:30,iOS
664f316edf544b2f9f3dee1aee3671ba,c3ccb6474185430a82845209bc3cd867,4a1d107a432e4157a4d563a5c4eb03b9,app_open,2018-05-03 19:04:00,Android
67918d88e9514bf38ad0f3c80d0703f9,c3ccb6474185430a82845209bc3cd867,4a1d107a432e4157a4d563a5c4eb03b9,restaurant_view,2018-05-03 19:05:02,Web
3365f2daacc542609a8a355fe5f11faa,c3ccb6474185430a82845209bc3cd867,4a1d107a432e4157a4d563a5c4eb03b9,item_view,2018-05-03 19:04:40,Web
51be860fc6b9423eb19020243b02a113,c3ccb6474185430a82845209bc3cd867,4a1d107a432e4157a4d563a5c4eb03b9,add_to_cart,2018-05-03 19:10:00,Android
0401b0dc190549698f8ec3310b244650,c3ccb6474185430a82845209bc3cd867,4a1d107a432e4157a4d563a5c4eb03b9,checkout_start,2018-05-03 19:05:08,iOS
29504ec9c51243a5b77783bf238978a4,a6899a875c6a4b86ada5c701a1832e12,dec71819b417434480dd541e8409b4a4,app_open,2018-05-04 22:18:00,iOS
d5d3c4e51b444f4cb2ee2a38cfd5436d,a6899a875c6a4b86ada5c701a1832e12,dec71819b417434480dd541e8409b4a4,restaurant_view,2018-05-04 22:18:49,iOS
f28564be32f44bb3b51ef745bf59a93c,a6899a875c6a4b86ada5c701a1832e12,dec71819b417434480dd541e8409b4a4,item_view,2018-05-04 22:21:14,Android
3af8fee061704ae29c14a33bb0a78e4f,e529358d4d694bd3bb7d3254a508e8f8,32f60846fe84479d9c12aca47126286e,app_open,2018-05-03 21:25:00,Web
77ff57dc30244336817e2df19b14df71,f56b11b57ab2448bb75e3bda732a9bd3,ffdfd008678c4aab8e5c0bb536bcba03,app_open,2018-05-20 17:10:00,Android
eaaf202cdc9d4920ba0b2c319fa372bb,f56b11b57ab2448bb75e3bda732a9bd3,ffdfd008678c4aab8e5c0bb536bcba03,restaurant_view,2018-05-20 17:10:36,Web
1c9ce7940cf1411fb7ce372e5e6b0d99,6c3889e9172c4337964056a3734a7036,22768e4b51ff42fba2b4b1686823b144,app_open,2018-05-12 10:36:00,Android
de4fca6de27d4671acf3962529a338fa,6c3889e9172c4337964056a3734a7036,22768e4b51ff42fba2b4b1686823b144,restaurant_view,2018-05-12 10:36:45,Web
c06330b6a8704f8d88776102e0bae2ac,faba064f925e45a9a496ce321a05cb95,021bc8554ada4d92a30fa6e2648c8bd7,app_open,2018-05-15 17:08:00,Web
92ea33fe2203466aa5969bdc5feb8516,faba064f925e45a9a496ce321a05cb95,021bc8554ada4d92a30fa6e2648c8bd7,restaurant_view,2018-05-15 17:09:16,Web
6ac9feba23ef4053b62c3012b29c6cb4,faba064f925e45a9a496ce321a05cb95,021bc8554ada4d92a30fa6e2648c8bd7,item_view,2018-05-15 17:11:44,Web
7ea27df7a1964094a6f935364320fdd9,6ea963a0a958478bb77d9b7882403a52,da8aadb892d24c6db77b3e45bc664979,app_open,2018-05-25 14:44:00,Android
6cd0c70c53a94515a75073aa0fec3c64,6ea963a0a958478bb77d9b7882403a52,da8aadb892d24c6db77b3e45bc664979,restaurant_view,2018-05-25 14:45:27,Android
1af116f1ff4f4aee8033602fc506ffd7,6ea963a0a958478bb77d9b7882403a52,da8aadb892d24c6db77b3e45bc664979,item_view,2018-05-25 14:44:38,Web
fdac1c30ccb84f0bb6260fca1af9c833,3655879bc2d74e1485374709686f4487,2abb5ba14bac45dba085ecab90abd592,app_open,2018-05-24 21:05:00,Android
f5c5e4ef6b3747259dcb8f1d65cf3b88,3655879bc2d74e1485374709686f4487,2abb5ba14bac45dba085ecab90abd592,restaurant_view,2018-05-24 21:05:56,iOS
a1ecc09675ed4fae9bcbc6ea78d648a9,3655879bc2d74e1485374709686f4487,2abb5ba14bac45dba085ecab90abd592,item_view,2018-05-24 21:06:46,Web
bf6190ab7d4248e1bb37acd9e3cb222f,8c3d449b84bb4c14815759b4f5f48f6f,1f32971047684cb1bacd81240cd7b8f3,app_open,2018-05-19 12:16:00,iOS
a2670d552ac04fcdb308889cae682e6a,8c3d449b84bb4c14815759b4f5f48f6f,1f32971047684cb1bacd81240cd7b8f3,restaurant_view,2018-05-19 12:17:43,Web
f2082ec711684596bdd2d7511ebcab4b,8c3d449b84bb4c14815759b4f5f48f6f,1f32971047684cb1bacd81240cd7b8f3,item_view,2018-05-19 12:16:42,Android
21ac87c2166143c9b9787ca2cd8b6538,3c94d39500314784af987cef01323de9,91b4c42b08e349de9e9e8a9d44f1a453,app_open,2018-05-07 10:23:00,Web
8a21376e50c848d5a5864203e54806db,3c94d39500314784af987cef01323de9,91b4c42b08e349de9e9e8a9d44f1a453,restaurant_view,2018-05-07 10:24:21,Web
06291281684948c3a5d2118dcd4fd10a,3c94d39500314784af987cef01323de9,91b4c42b08e349de9e9e8a9d44f1a453,item_view,2018-05-07 10:24:32,Android
01bbf698712e4b2b89129f24d2d466ac,3c94d39500314784af987cef01323de9,91b4c42b08e349de9e9e8a9d44f1a453,add_to_cart,2018-05-07 10:26:42,iOS
ec107147d4fb44619a0b42608d597602,aee2d8a5544e4922bcb03bfca2c8162b,f021257dc1384f0b88e6e08fad7aabf2,app_open,2018-05-20 08:17:00,Web
98e032420122433ca75bdd8129dfb3c8,aee2d8a5544e4922bcb03bfca2c8162b,f021257dc1384f0b88e6e08fad7aabf2,restaurant_view,2018-05-20 08:18:36,Android
3bc8e02fbb044f4998c6264ee419c0b9,03befd0c8b7d4f13a8ca299d6abdb00c,3ee7cb196ba54d4580e9d723633af59e,app_open,2018-05-21 19:17:00,Android
9d93d6034e1c421f8e28ff364d69766a,03befd0c8b7d4f13a8ca299d6abdb00c,3ee7cb196ba54d4580e9d723633af59e,restaurant_view,2018-05-21 19:18:53,iOS
1439f298b5184a69b5c28aab04f1a024,03befd0c8b7d4f13a8ca299d6abdb00c,3ee7cb196ba54d4580e9d723633af59e,item_view,2018-05-21 19:20:38,iOS
696b4213f4384e1a929354fc7e040323,d0b4e2bf4e1a4f2e8214ad1d51796a05,7cb67de7721e41c7bb92d3041aba6c87,app_open,2018-05-25 22:02:00,Web
75a5786ecd234800ae0430616bbc7c38,d0b4e2bf4e1a4f2e8214ad1d51796a05,7cb67de7721e41c7bb92d3041aba6c87,restaurant_view,2018-05-25 22:02:47,Android
d47a7aef680440288ed61fd7c1f18358,d0b4e2bf4e1a4f2e8214ad1d51796a05,7cb67de7721e41c7bb92d3041aba6c87,item_view,2018-05-25 22:05:24,Web
49ca9a8737a1463fb51917d7429823cf,7f52f42d1d8945c48f283ae9dbd12015,534917e38f064ca5b3e6009602547bf1,app_open,2018-05-05 19:03:00,Web
d4d41f7c947443a4a083a2a585da69e2,7f52f42d1d8945c48f283ae9dbd12015,534917e38f064ca5b3e6009602547bf1,restaurant_view,2018-05-05 19:04:58,iOS
d92e20a0fd004f1b9cedda05fa4c26f0,7f52f42d1d8945c48f283ae9dbd12015,534917e38f064ca5b3e6009602547bf1,item_view,2018-05-05 19:06:56,Web
a64386a6fbc840fba6eaad170dc35c2e,7f52f42d1d8945c48f283ae9dbd12015,534917e38f064ca5b3e6009602547bf1,add_to_cart,2018-05-05 19:06:12,Web
810ac0c127a54cf191afe24567c691be,f3a35a2399674360bd056bf12b970992,f113be891d4b49948dc7269534bee3ed,app_open,2018-05-03 21:47:00,Web
56c9f560caf644ad843fff05bc613b09,f3a35a2399674360bd056bf12b970992,f113be891d4b49948dc7269534bee3ed,restaurant_view,2018-05-03 21:47:46,iOS
96083bd68c2c4be6851bd17e2b54aa44,f3a35a2399674360bd056bf12b970992,f113be891d4b49948dc7269534bee3ed,item_view,2018-05-03 21:49:16,iOS
3ff05eab230c4739850a31f690eea361,bec3693d119846d290e34ffd36e05ba2,a71bbafc26cf42cfb57fe6e13531a593,app_open,2018-05-13 10:05:00,Android
9f95f4412296428dbf53d99999a66333,b6a19e4931be401d924e3c37b4b9edb0,9e1ce717be074becaeee9f23cb160f9c,app_open,2018-05-23 19:49:00,iOS
c6e921cc569b438ba4e47c703cfe018e,a67b740d1b594394a555d4cdeaed8f0d,c0a8e7aa8b7b430fae3fcbb35939a328,app_open,2018-05-04 13:13:00,Web
e90d4fd1ab344f61b26986ad75a35fba,a67b740d1b594394a555d4cdeaed8f0d,c0a8e7aa8b7b430fae3fcbb35939a328,restaurant_view,2018-05-04 13:14:26,Web
a972a55772374ee3af3f1e1816611fcb,a67b740d1b594394a555d4cdeaed8f0d,c0a8e7aa8b7b430fae3fcbb35939a328,item_view,2018-05-04 13:14:12,iOS
eb4920163e1d4be9aa44a5ba75fba868,a67b740d1b594394a555d4cdeaed8f0d,c0a8e7aa8b7b430fae3fcbb35939a328,add_to_cart,2018-05-04 13:15:54,iOS
c33597dba9774f71aaa11a4c8e0dba07,0a1808cfc54444fdb076c7c9168567e7,7c13fa17f4cd410aa605275b2501efbd,app_open,2018-05-12 22:34:00,Web
7b9d286ebd1f4f6998d0d4e581155aea,0a1808cfc54444fdb076c7c9168567e7,7c13fa17f4cd410aa605275b2501efbd,restaurant_view,2018-05-12 22:34:30,Web
0912bda47f334d008398ce440dd40274,13fac40d89ad4888986d761d650a069b,3a36b605e7ed4727a72ab2b13554d11f,app_open,2018-05-18 11:56:00,Web
6e132ef01b02479ba9584d45aeff438b,13fac40d89ad4888986d761d650a069b,3a36b605e7ed4727a72ab2b13554d11f,restaurant_view,2018-05-18 11:56:25,iOS
63499edc4c5544c898c8273f2a9de766,13fac40d89ad4888986d761d650a069b,3a36b605e7ed4727a72ab2b13554d11f,item_view,2018-05-18 11:59:48,Android
ed757aae354549b182e524afe1a2bb78,13fac40d89ad4888986d761d650a069b,3a36b605e7ed4727a72ab2b13554d11f,add_to_cart,2018-05-18 12:00:27,iOS
a291a29daf5c46eeba77c514818afad1,13fac40d89ad4888986d761d650a069b,3a36b605e7ed4727a72ab2b13554d11f,checkout_start,2018-05-18 11:57:48,Android
5f7bc0769d164f698dda1706a25d2c7c,9f70e35d3198457ab5661d28814d948a,f5890494ba054a119cfa6f28eef6ff11,app_open,2018-05-16 10:03:00,iOS
495c66c1292b445f8022c9a89759ccdd,9f70e35d3198457ab5661d28814d948a,f5890494ba054a119cfa6f28eef6ff11,restaurant_view,2018-05-16 10:03:16,Android
a8b9360b5cbc41e7aeb1e477bc4b4739,9f70e35d3198457ab5661d28814d948a,f5890494ba054a119cfa6f28eef6ff11,item_view,2018-05-16 10:05:48,Web
be44fa03579049fc9efe400cc611c447,ddb9d75e727140a28e0a06962ed2e589,e4570572cddb4bc4b0412d6d402b7859,app_open,2018-05-18 18:51:00,iOS
73c193723c664b419ed437cb1847c4b8,ddb9d75e727140a28e0a06962ed2e589,e4570572cddb4bc4b0412d6d402b7859,restaurant_view,2018-05-18 18:51:20,Android
d8deea16a5f64a869daa11909aa9307a,ddb9d75e727140a28e0a06962ed2e589,e4570572cddb4bc4b0412d6d402b7859,item_view,2018-05-18 18:52:48,iOS
ca09dfda0f0a445c8c71c0645c2f3b2a,0d7ab701ad4e407c82016a58a7d5fe93,ac4fb8b9d0fe4d1a90489b7e1b5e48f4,app_open,2018-05-23 08:08:00,Web
f6260da05a2647668a15c7137ab47dde,0d7ab701ad4e407c82016a58a7d5fe93,ac4fb8b9d0fe4d1a90489b7e1b5e48f4,restaurant_view,2018-05-23 08:09:43,iOS
f0b0b34ba02145f294c405202fbf970c,1a989f7b63f54ae190f20f24361e2c57,831e28f420ee4e3184d109465dfa5ee2,app_open,2018-05-27 11:27:00,iOS
dbb395ba05a84f36afe0fb1b88a7ecaf,1a989f7b63f54ae190f20f24361e2c57,831e28f420ee4e3184d109465dfa5ee2,restaurant_view,2018-05-27 11:27:54,Android
46ea72e793584a6689f99339132e4596,1a989f7b63f54ae190f20f24361e2c57,831e28f420ee4e3184d109465dfa5ee2,item_view,2018-05-27 11:30:00,iOS
36bf27cd84fb48a1a74a37e87a6711fc,1a989f7b63f54ae190f20f24361e2c57,831e28f420ee4e3184d109465dfa5ee2,add_to_cart,2018-05-27 11:28:42,iOS
a1b39113449842c1a9377f0e80e616e2,76080f682b9c4c0b84e638e1a955c7f4,f3be5909bbc54b73a27e76c05087508c,app_open,2018-05-23 19:56:00,Web
38929673b7834b129a771aa3274f2b94,76080f682b9c4c0b84e638e1a955c7f4,f3be5909bbc54b73a27e76c05087508c,restaurant_view,2018-05-23 19:57:54,Android
80c4a0781bb34c4eac991b3ac892a37c,76080f682b9c4c0b84e638e1a955c7f4,f3be5909bbc54b73a27e76c05087508c,item_view,2018-05-23 19:58:00,Web
369aedf12dab4ed4bc22274958c7d41c,96f6efe0a45c4904ac429d20d2260006,061a122526b04cabbb9de8ccc8d0863b,app_open,2018-05-16 11:03:00,Web
e368a15f4b2f436da0f94850b21b51d8,96f6efe0a45c4904ac429d20d2260006,061a122526b04cabbb9de8ccc8d0863b,restaurant_view,2018-05-16 11:03:35,iOS
25f0aad7feb242d3a74dbe8c3dce48dc,46ec8a3d10c64b539f80d9999ed8eed1,c4ad73954a364dec8ce018acf047c486,app_open,2018-05-25 13:18:00,Web
70d48458fb1b40c6a6d62e77ad688532,46ec8a3d10c64b539f80d9999ed8eed1,c4ad73954a364dec8ce018acf047c486,restaurant_view,2018-05-25 13:18:38,Web
23d778862c014c64b1793424a32a8822,be526803337041e1b5856739139c9065,d36feb8cefb14fbaa97dc8f399c26742,app_open,2018-05-19 19:24:00,Web
2540036bbd93427d85fd135bbb756785,be526803337041e1b5856739139c9065,d36feb8cefb14fbaa97dc8f399c26742,restaurant_view,2018-05-19 19:24:35,Web
8043c95b7e2f48938a8f28a467df249a,be526803337041e1b5856739139c9065,d36feb8cefb14fbaa97dc8f399c26742,item_view,2018-05-19 19:26:24,Android
ff3af28120f042d2829a51d60e658100,b8bb26da9396442194714ecf83dae7b5,62a633ce0d2048aea3d95c4f84bdcedd,app_open,2018-05-11 20:25:00,Android
09639ec679994ee5bdc3b9c0cf6158f1,5c962c8ea7b74781a08dfa948dfd5264,9c05447f45854f2d9019e5d04c6c65aa,app_open,2018-05-05 16:23:00,iOS
74a7c9ba6ae2469db04cefac05a60c73,f9f7fc374ed24e87aa346aaa7b9ded9e,26893c209c9d435287425e28050c22be,app_open,2018-05-04 09:30:00,iOS
11771798b51244cf9d8f3ffeb4067c75,f9f7fc374ed24e87aa346aaa7b9ded9e,26893c209c9d435287425e28050c22be,restaurant_view,2018-05-04 09:31:31,Android
99ab69a4ab464f83827b41a13aefe5bd,f9f7fc374ed24e87aa346aaa7b9ded9e,26893c209c9d435287425e28050c22be,item_view,2018-05-04 09:30:36,iOS
33400a3c65344046b8a53069e7d7f83f,f9f7fc374ed24e87aa346aaa7b9ded9e,26893c209c9d435287425e28050c22be,add_to_cart,2018-05-04 09:31:24,Web
7ddc26a21ea94d559690de9bd6d1bf2a,f9f7fc374ed24e87aa346aaa7b9ded9e,26893c209c9d435287425e28050c22be,checkout_start,2018-05-04 09:35:48,Android
91c1a76756004fba98fb41847f2275dd,1fca8d6b0c7848d2b42d5891d1bbd38b,514cf2aed0ab4a86b4bb25a195216400,app_open,2018-05-06 14:08:00,Web
934ff977f03447da8c4780877492a98f,1fca8d6b0c7848d2b42d5891d1bbd38b,514cf2aed0ab4a86b4bb25a195216400,restaurant_view,2018-05-06 14:08:59,Web
1ab038155cee43c994d6a13b824e7aed,1fca8d6b0c7848d2b42d5891d1bbd38b,514cf2aed0ab4a86b4bb25a195216400,item_view,2018-05-06 14:09:50,iOS
effff27dbaf349d3a3e826e3c68c7888,1fca8d6b0c7848d2b42d5891d1bbd38b,514cf2aed0ab4a86b4bb25a195216400,add_to_cart,2018-05-06 14:10:18,Web
1be82325e6a54584becd3985ead87699,1fca8d6b0c7848d2b42d5891d1bbd38b,514cf2aed0ab4a86b4bb25a195216400,checkout_start,2018-05-06 14:13:04,Web
2744a328a77f42ef892984f3a6f36e77,141f1d38a1d041d5a857ee20c62d2de6,a205d5d8e11f40d3a0df6fe9f83daf14,app_open,2018-05-24 19:21:00,Web
f35e88a06a8d470baf35465a4a58502a,141f1d38a1d041d5a857ee20c62d2de6,a205d5d8e11f40d3a0df6fe9f83daf14,restaurant_view,2018-05-24 19:21:45,iOS
