order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
0ea60db06e2e4dd28c27680ee65728e2,1,5d98f6f941404a09ae80d4c7017d5129,f84232dfc0c84075b847641a84f6694d,2017-01-30 16:03:11,181.64,25.69
c09abfb42bc44c23af2fd91077b95466,1,803ce6b1ef714fbf99e800e98748bc92,45dc62587c23480ab33b8ce8d33a303c,2017-02-05 00:47:31,60.69,23.1
3107adc1b8164e05a2dea176a3fbc90d,1,374f826792f9452d90a8bedfa60a174a,1b17598b8e0a4eb38c97eebc50b78e37,2017-01-27 09:43:29,87.64,16.68
d1e9d48f5f2c48a3a23695a176c88f6e,1,3cbb5554385640cfbe83f57cd7213a68,013cc1ba52e847818164a42f0e81797b,2017-01-10 00:30:49,120.52,23.21
03e122f7f2154cbab648262cf646ee7a,1,6c1b70fe73894db1aa03f02f13887234,c037dee5be264ddd957be0a348fdbb29,2017-01-20 00:32:56,135.68,21.31
42d5067ef2e941bf9df3ce989ede2896,1,934c32389f434872aacbb2f122d0198c,2f0348cf2754455c934f1aeb2678bfd4,2017-01-23 05:36:57,128.48,12.73
600c93151f1644e7b2b30aeb56136794,1,6ec820a1f91440ea90bca4b93adacbf8,05a1c9bcc3d544299595aeba3c8d9270,2017-01-06 04:28:33,131.1,16.41
600c93151f1644e7b2b30aeb56136794,2,a9d3db596c69427893c58832c1203dd0,e63a2d1e53cd44fb91d2e38945daf407,2017-01-06 04:28:33,150.85,13.74
55cbbe7c404d4e45b90415eeef36dec3,1,e40cc8aebe264f4cadc74e2bf8608be7,e777b57e118e473ca42a1c00687a6633,2017-01-31 14:38:03,39.62,21.69
543d32feaec84ca0a6cb3b5b557fa57d,1,0f85eeb4f15b40049d7f6afa4fda9789,acb7b88a2a97465ba19872f35c6b27b8,2017-02-01 13:01:57,110.05,22.91
543d32feaec84ca0a6cb3b5b557fa57d,2,19cc7db5c3c446b4a1a0fdf3cf9e61b6,a95a657c157e426599de7faac3bd8c35,2017-02-01 13:01:57,112.99,19.56
5375dfab91f149b8b5dc038f13e502e8,1,f90d12b863b449538a81908c595e12e9,99523b21fb0445b787abebb921af5e71,2017-01-21 23:50:35,179.1,14.36
948fc3ea440c4bb085917e6cfa9bcf5d,1,6a225c1abca14494adc39a40f29d208b,aa9b7ae37e154f68b6a60a75693a569f,2017-01-10 16:35:06,87.08,26.48
337ea1e7dc27448bbf1b4efc0c74c783,1,e039b6ff03a443f0836522740d469146,5b0b541e2c50477ea9384a86eb311141,2017-01-11 15:09:14,230.41,20.25
337ea1e7dc27448bbf1b4efc0c74c783,2,6a1d54fb87594276aa90288d856fb3b6,e68163952d774b8a8bc3f3748349009d,2017-01-11 15:09:14,113.04,26.95
f16a99dc83a04e5f8885cb281ad367bb,1,ef441f470d554decad6fba589ff576a0,cf0ae2d451d843ac86e00d052858deb3,2017-01-30 17:37:41,81.66,15.06
84450d2e692840dfa934da19645486cc,1,ceb3a3a7d7cb4344ada628be333aa208,01e84a99d7ee4b05b6663b3439a39591,2017-01-15 13:48:54,155.29,24.26
d16ea1fa97484921b14279e7ec64032b,1,d315797ac5194c77a7defef6e9442066,af75fa10a00d4f7f979a4ae5bb3cb3df,2017-01-12 04:59:58,119.63,23.45
d16ea1fa97484921b14279e7ec64032b,2,14cc97b97d6a4689a3f27fade28a81a2,4996ce9b45d0497e8c0192246027f877,2017-01-12 04:59:58,98.04,14.86
9e9040b086ea4fcbb24767205e6cb4ef,1,ce017d90c51a42a4831e24c3a74aefc2,e3ebd950542d434991851ec7739a3ec3,2017-02-01 09:16:28,139.67,26.69
9e9040b086ea4fcbb24767205e6cb4ef,2,c618f6ea49124e10aeebbb46e7e17733,d0038312647542879eda4b0e50eb8e8f,2017-02-01 09:16:28,155.44,27.85
9e9040b086ea4fcbb24767205e6cb4ef,3,869ba3ede78442668b0f6d06ccec3d2b,717dd20c19a743d4ae6bf6f43d97ac9c,2017-02-01 09:16:28,135.0,24.36
f92300a518c54e5eb782e1fc9109e275,1,e32cf00b242b49ed8a4970e446e89bde,aa25599ec8c9493bbc0d033f0b60507f,2017-01-16 19:43:55,116.06,22.36
8ada05370d7d42aba04e6dab0ef0560b,1,9314e8dfb5064c65b9a97dca5a86437b,c8c7f190c9674710b11035182d914bb2,2017-02-01 08:54:14,131.16,24.51
3c4bf18ab329420dbb93ab85171ed895,1,0fd079c3b0b8452bb063004bfc8ca602,a102f1f158964c18b90e16db976f5d41,2017-01-21 07:27:47,128.98,26.48
a342c3aa6b7e4308bf0ec8c75e4d335a,1,814f3a2480904bc3b1d184d98833b3c3,c37608f4ce71444cb4aaf102e059e802,2017-01-20 07:14:14,101.4,12.6
3195f789eeaa41129d9c7af8d396abbd,1,3860b86fc744419a819c6d7e785abce3,5c252886df2a47638fe3dad581550adb,2017-02-04 09:50:43,102.52,13.68
79c02d300de646298ccaf4470bf14303,1,3035947a527f4053a1b6e9aaf3f4523a,36e4959bd09c40a1b95c460c4ff4d080,2017-01-09 04:47:43,210.52,21.19
594aa2a4ece948d3aefa7094fd38ab10,1,c5c06377b7d14fc0a60c56397d7583b7,9943f5b6c3f34a8fa8a8b63e3490bb3a,2017-01-14 21:08:48,74.48,14.42
ce753e5e274345038edc9d951191abb3,1,dd5c66a0bcf64bceacb9485c91b9df08,ce7758296cbc4e2f8ce1a513c70bf6a3,2017-01-28 00:04:07,104.64,16.71
f5461084f27f40f5b96a307de847e1a1,1,8538d8761f664c45a95e62af1a1326ee,5b2c9800be7b44a9a6c77581204cc76c,2017-02-03 13:29:45,69.2,23.22
dd88620352de4bdc9ecb6a22c2eb2559,1,96bfee656af6465096756723b922f19f,eef5d6c231f34be7bb552c58dc7cde70,2017-02-03 23:45:32,90.92,22.79
af2250a508344cfa9f20d2689e9d48ce,1,c2e4734579c948c299b6eb4a9e83bd01,8e0211eba5e1459b871dad7f2fa59b9c,2017-01-23 06:14:19,148.3,22.95
6b91698504c448ffb0a352b5939e5d99,1,af3f0c917e14474e8d4a5ff75cc49f66,7055cf786b43409fb169b0a02e4683b8,2017-01-07 07:32:54,172.06,15.99
f1437941516f4cd1be18435ef5857ee9,1,7392ebf3c259460e8ddb8679a86a7620,13d0561876f4469a8e429d571b4fcf29,2017-02-04 22:36:23,111.64,17.84
820c18b92f204883a6e475c33bc7b15b,1,8cce9b151f694369956d04a48203d5a3,c55193eeab1b4e4a8d566d3296bf15a7,2017-01-28 05:41:37,110.24,15.76
5ef979851a4a417eb254febfc073fbd0,1,21dc55b56b2d48d5b07664e21f5606d3,b6c18450241a4a66936ee0925321d707,2017-01-24 17:25:13,173.6,18.86
8172e56b1c0d445dbfa833874efbaba2,1,ec23964a325d4166b187d7a05ffedae4,1d9f8b1e9ee9486dad5f3a5e98dd577d,2017-02-04 01:49:14,114.76,19.67
b8ff4073f4224939b464877baa13efe5,1,377982fd97b849e094f09c09d5e1e21b,d77fee87c5e24a9b9f448887f471b704,2017-01-28 19:34:47,176.89,13.31
b374082bfb8446559a75f3c7b15f8333,1,5d3856a4d7584a78ab4fa4e1b243d49d,8c7e122f5bff4eb49262142690103838,2017-01-11 14:49:11,238.12,12.74
69b32f4bb5ab45bfab83afc28643cb8c,1,e5a6c277c81240c3b65b89b00e357f7b,19a5914435224fd9a802cb26a0a05a14,2017-01-15 05:54:14,151.53,25.3
4ff50b912a1b4deaa5ab55d16f3cbf40,1,b2e8702d21b348b3849da7c5c483c30f,8b89a9896ce04a88b41f7952cca299ed,2017-02-01 05:31:49,176.88,15.55
2fac2ac16a0e45419085a97c59ecadec,1,84175dbc35cf45eb8e1ccf1ba5b76983,92e93663260b4f30a53d4cfca2f658eb,2017-02-05 07:34:10,138.43,19.05
e9cbee763d2245e785852009fb632574,1,61b76b77283c4d62bc4e72bea6881917,6449dee88b4648b28d97cc87df69b99b,2017-01-28 08:26:01,83.58,24.15
e9cbee763d2245e785852009fb632574,2,47eb072c17554ce1bb276342e1f82224,02620db977294ca48fb71b1484ffae1a,2017-01-28 08:26:01,120.51,18.1
b08c2e7b45834c47993d62bfe0cfb8ee,1,8454981e1d30493db9b03d21d109f360,e5e9b99fb199445aab229ccfcf698053,2017-01-26 17:27:50,142.09,18.41
94c6b0912c9249538b6f8fbcb88f67b8,1,a4c18563ef0547b480a0a4d628be4aca,9b16cb3b16c049f5b42cf8f50ad72bbb,2017-01-24 02:48:31,179.4,12.03
531c9c4e84f641cd8a303c87880ec0af,1,f39785916c534147a45e57e97a6d8d85,4f60667c073440dcb507f3cf627f775d,2017-02-04 02:05:50,156.54,27.87
717a08ff09f443f4845b9a37fdb028e5,1,f47fdedd221244e688729b3233819c6a,97d453d0a3c64ef3bbbd90b701692718,2017-01-29 13:13:30,89.99,14.93
148b928c2a794cc592bd20ca550265a2,1,83a4174b79494f409835b214b9e6c43f,11ed651204364b86b4bc10b6e9ff9ab7,2017-01-22 02:39:12,187.1,16.66
148b928c2a794cc592bd20ca550265a2,2,3e5dd6368f5e45e3a0f70e86dad03f5d,a33c3ac1d7a34646ad5546ea5bfdd604,2017-01-22 02:39:12,125.91,22.56
148b928c2a794cc592bd20ca550265a2,3,55aa8833a98a4054810c74bd3d65e294,d31d73efbcf44c5eaaf78c7531d0ddba,2017-01-22 02:39:12,285.69,27.49
115bb1135a4b4677a65e78b59c468417,1,e7e78aca52b34f2b8555fb08f494bc62,87329b6c71e44e33a1610c200a0fc082,2017-01-20 16:58:31,93.84,22.98
f7d04b9daccb4cb7b58d62d4503ffb48,1,dfcd7032ee2c49e388675022fad7990f,535f9624a48e4efb9bc14522a26b82b5,2017-01-19 12:35:24,155.75,18.01
8535e13053fc4cceb703f601baa48c1a,1,1c81b2622cdd4947bc3fa51a835b5ee8,5fa931da3166483fa3bbbe9ff403f021,2017-01-23 05:12:28,164.2,27.23
c94a40a08f764f1eba22c24c777ed41d,1,4082d97157b54a97839941407872b5d8,469dd3655bed4df3a1ef889951a36605,2017-02-02 15:36:01,82.1,26.37
c94a40a08f764f1eba22c24c777ed41d,2,e483e910320f4ac3ad71068e6d008ef3,7cec7d1b013845f9b2457c53d1c92590,2017-02-02 15:36:01,171.7,24.77
11849b4823a745d9be6710cfa652cdd0,1,e32ddc64a8984dc08b9fb43df787e3e9,b181041aa2bb4afab708d2286962e08c,2017-01-17 13:30:04,186.75,13.63
85dc9d8ed390494b902dff7fbc1041f0,1,b76b0a49a4d045ad92fbd34a6ec00ce7,4ab04ecee91b4f13ad3ed88e5e33a5a8,2017-01-19 04:51:49,125.33,14.94
1c204d40efa84325bc35254472e5c2d8,1,07c5a80307b9437ab4a8bb7f392efed0,4d0ff18363d14ca5995f5363f8ed76be,2017-02-03 03:55:10,50.39,27.68
5229139df77d456c95c607b8daffa15c,1,825412a0a4dd4c9c90a3ecfc22bb27a8,d16ea7430dbd4b6295d4ec3127649ae8,2017-01-09 04:18:30,143.85,20.21
5229139df77d456c95c607b8daffa15c,2,8fd00da9a2fb4e129c58499af1bc0c3e,8327ac0b5c2245ba8c6fdeb7c4d65997,2017-01-09 04:18:30,76.43,27.54
02256d9fd6224798abffa05512f0e0fa,1,452c7ba1941c4286b0918e4a396ca6ba,195c5f34df09442f9cb25dbc38e97aea,2017-01-29 08:03:39,36.46,22.92
bbde11abccee4e1080b18716f66f018a,1,896411054845438e8470fa4be5a4ad69,578bdeccbb544d06af315d91220e12ac,2017-01-22 03:19:47,102.42,27.53
e2eacd08cb7841d8b5a34cb9cc039e73,1,b09803ec828c40ef930b042b5df67a84,8a5c7ec2a4f4448ca0fba5648a98795b,2017-01-08 19:09:00,178.61,13.46
341d4b3cfe5042f687f38b9240961906,1,d28951375c2d40ce8d3cdf61ffac4a51,523c195280484000ab61d2090e8ba0cc,2017-01-17 12:34:18,209.76,13.59
63db35a9ab4f46358feda53b3a82e2e1,1,3e1439e081d04932b5dfae9eed649d42,2f54a0f27cb849e7971cf843508524e6,2017-01-23 14:45:52,146.83,19.56
6305ea4f4c8143c9a07a5eb4a0190381,1,84b94db85f63467fb0ee414521b9aa8b,a9d5eb86403344d08e3dde2d9c4115bc,2017-01-27 22:20:03,202.77,26.18
7c778a33125c4c9aa5bfc8eb68f68c85,1,b16c1b31746f4626b44f6a777dc0bedd,a7f190ef8a1a423795c1ea54273497ef,2017-01-17 08:56:18,87.46,19.25
6dd863f543b2422e97bb4c970074053f,1,49dc6e745be44d57892285918e2d8f44,b7d9d1cb0bcc46f6acc1126f527b1975,2017-01-14 13:30:28,76.91,12.17
013a6877901f48569288cfbde724c5aa,1,6ca9b730dda24cd981833331687fc569,04cb96bca86942f1b6c308ce71323f15,2017-01-19 06:34:00,131.11,23.11
013a6877901f48569288cfbde724c5aa,2,b9f7dd7d2ce243e58fe328cff8774fdd,7a2479ff7c72466d985de96fd052451d,2017-01-19 06:34:00,66.9,27.35
8777e32601c64279a46ccccef6c74a17,1,21bc0838f74f48f1b44a360f60b14285,16e3c5cccac44de7892ebd4b098a193c,2017-01-29 04:10:39,258.96,22.69
602f1fe03acc417fad771ee8dde303d3,1,52a3b648b9e44abe8eb64aeabf53f0c7,cbdda93fdee5490d9051e444faa645ab,2017-01-06 21:45:11,96.82,23.96
6df3391ba5be40a8aec5592b295c5cb1,1,25ed473851a24b68b0fb3a26aba83cb4,ce806951ab514759860c5833fc3ecadf,2017-01-26 08:36:11,92.83,21.49
f3f260f858bb41b7934460647bdb3bdb,1,38db56970bbc4288926f36de3f98d55f,e2e60ad2e2c949fcb601a833564424f8,2017-01-27 15:49:19,57.45,23.76
eb805870d7184331ae96b98a3a4e27d4,1,863624a82eab4f20b3f063561ba5b348,d809bfe106ce48e980b524d6179a6c64,2017-01-17 17:16:25,136.72,17.99
d9e55f9c15b6405288653268c86ad1ed,1,9428c920174642c1a71f3598c8e54e76,ba5f7989e8cb4339bc22cd242388f05b,2017-01-19 02:56:02,117.06,19.15
c172d7975a9041998e7bd39ff429fbeb,1,e1ffa9ed91d44a049f502380cc3c511d,bebdde8ac99849f381989c640af4e699,2017-01-30 05:26:21,127.91,17.12
c172d7975a9041998e7bd39ff429fbeb,2,3917876d9fb84354ae8c9d2e3f850e55,ae81474f0c264509b7275a298b9f80ec,2017-01-30 05:26:21,114.05,21.45
c172d7975a9041998e7bd39ff429fbeb,3,8cdb848d688f447692b8fb0e0d09238a,ef51faa4f985487bb571bef2378409cd,2017-01-30 05:26:21,199.81,27.91
2f2a3848e6ae4bd790c4364cb03fb8e8,1,58794771d63b49a9a29d0158092d8c3e,64349399e1674bcc8d8c06c76c906b40,2017-01-28 13:32:40,114.5,15.11
66a43d2a54b64962a63b6237f60fb45b,1,a0ce6104efff4a8db735bd857c9c239d,956189ee4fc74d9588c76655f275996e,2017-01-20 16:48:20,99.37,22.2
23dc3f8d4ff64823887ffbd1bded8493,1,b8babe4def4f4b4bbaabeac3b2af1cd1,025f231eb22141088f852d0431a80434,2017-01-29 16:42:12,131.64,16.93
7f4d06954ea840be907cdd3b2c4f207a,1,915b2a60d02a46ccad6912440db20501,d3678e992bba4195990415d4c0614751,2017-01-19 11:09:30,130.88,21.98
ed25b5c930c04283b2e5572a40245d35,1,90c3532b101e408ea695872bb94b14b4,346acd6f1c744c34a8e3da03e60c7129,2017-02-01 11:08:28,136.89,18.76
8694e25d6ca945a2939cfc26ebdd4021,1,ff8a61f4e350402ab2fc4f54763c5f47,4e570072e54e44ab98638a26f58e3232,2017-01-07 12:43:25,102.49,20.62
e78f05a1a50443adb49d69c57aafc6a0,1,2c159fd729de4c41a34cf7955a4ae547,05392c7890704958a10ac3e79ba81670,2017-01-31 07:14:41,73.25,22.97
991588be10f9448e9b7087c6af0b0ef8,1,8e7c7587a4a64a038a66fb4ae10c22f0,1031ae155d0446038c38067d4c2c2eb8,2017-01-11 23:00:59,142.4,24.3
6bae978e1f264cc9875832b05f87d8c7,1,9963802e87414a65844b3fd1319e4234,24741f24ce4646c19a8a7d9fe3c041b1,2017-01-10 17:59:05,167.15,20.97
a57e4d358599423186c0e94bd7ebbdf2,1,ce31db6ed5664f349d63998614eb5e45,21934bc67fe94852b2df2ae77a823eac,2017-02-01 12:50:16,109.22,24.45
a57e4d358599423186c0e94bd7ebbdf2,2,1748e61a96f84b74b2ca443d5a8406af,1434b1143439455aa208e759fdf914ff,2017-02-01 12:50:16,92.76,14.36
b03f946a128d48b3aacb822a352c8bbd,1,641a1691eaa8431c848156a3f662ef76,f55027994840428d84f0cf49c2a470ee,2017-02-04 05:22:03,155.09,27.79
1d030a9bcd20455e896037b55c5119c1,1,ae69c8c9d95143fab3b805e2126427b8,f2ec3b9039724c9d8d9de6e27c8b67bf,2017-01-11 15:04:37,105.95,24.59
b45b930ae95f4d448ee9453cf1e5ea36,1,cd4926223f4a4c9d81720e2ddabf2d59,9943f5b6c3f34a8fa8a8b63e3490bb3a,2017-02-01 21:03:48,140.83,16.94
59e790f2c7534732b14ad58c7abe1647,1,81747c29a4d24ca49b742b5029623dec,db1ab1183d424bc1a620dffe04f48558,2017-01-23 12:16:36,97.87,15.56
59e790f2c7534732b14ad58c7abe1647,2,6d0f6ed41dd14ebb9805979a8fe361b1,8e8048299ed141978bc752a255e47fa5,2017-01-23 12:16:36,228.59,25.66
25060a06ab3945ec83d97ada1dfd25e9,1,06a717ee679c45abae69e117648e1ae8,8a32a4462fc141869e227e3dfe35d32b,2017-01-18 05:06:53,185.69,18.08
c7548437e49846d3a1731cdd36167a4d,1,820ef5c7e81e44feb7e89903a72767e3,30b6e5aeb5d748fab8ac72275807c0a0,2017-01-28 12:33:43,133.26,22.36
a02c8083666d4f92b989924e2130db89,1,6773297e27424042be492f567c0db4a8,45dc62587c23480ab33b8ce8d33a303c,2017-01-11 16:18:44,157.0,27.73
a02c8083666d4f92b989924e2130db89,2,6ac945eb953942eaad65ee025d624d47,23e646b9d07448828f3ba611e6904086,2017-01-11 16:18:44,134.25,13.06
d128b991a3a64990acb0f5e6ba2c6322,1,40bb8af6f4c04cbb941f4107a486a202,b1fc58c2578641ab9e93e76686071dc7,2017-01-31 02:16:59,74.44,17.85
d128b991a3a64990acb0f5e6ba2c6322,2,8ccf9aec4046462ea9ff15d4d80fbc82,f4b7c5abae3848edbebd0676cd8dbb27,2017-01-31 02:16:59,128.57,13.34
4ba58e6e195b4100961a09fc5253538b,1,4b044cb290fd4772a7ea497b594d12e5,72e7862ca40b4c6b823b5a6a095d0820,2017-01-24 23:31:03,254.2,16.16
acff1501375549fcb95f75dc6f7a5ae3,1,e381044414704eb4b735f798bb117fd0,b88b67fed58442fa8f99aed543ee9ead,2017-01-06 04:02:40,130.27,23.93
30486dda93ba4c6eaa9ad5e90c010524,1,d68ae29b60c6495c840281fcd471b805,80efebaf6cd14af892cc93751721696c,2017-02-05 04:04:09,146.15,17.66
cf5ec232d72246b8b92b6dc7f919d69d,1,fa7cb191610c4bef9d7486ea64325f1f,db0ec369a0584f2c851743455a97ab8d,2017-01-22 09:35:27,156.65,14.93
f0835425e86047b7a600cf1508136908,1,2998f5052284433b8bd181e2845b25e5,61938e51fa4a420082451cfb7e004fce,2017-01-16 08:18:51,76.07,15.46
bdd4dee955354fb49f625b7d596acd0f,1,aac1ac98c7a44132bb2c71fd4777142e,f42adf33cf7941099baba085cdecf8ba,2017-01-19 18:53:02,115.5,20.39
cfe7e7e3b7254fd886f3f6d3be8eec73,1,fd1b0582bafd4cc1993b5b4da2afee32,1caca8bc33db4259a855dedc74947930,2017-01-26 18:42:56,131.28,12.64
4ffe80755aaf40c4971afa72e43c54b0,1,b6cba15819a5466584206ec5e598a3c4,d9dadaef965b4a2dba99bfcf2232cf84,2017-01-06 21:28:25,90.09,23.68
